Report_Id,Crime_Type,,Crime_Detail,Year_Key,Street_Address,Datetime
"16e95013aec6360e","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00224805","2000 BLOCK  HARMON ST","11/21/2019 @ 9:00 AM"
"16e95013aec6360e","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00224693","100 BLOCK  BROCKWAY DR","11/20/2019 @ 10:00 PM"
"16e95013aec6360e","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2019-00224792","1600 BLOCK N  YARBROUGH CT","11/18/2019 @ 9:00 AM"
"16e8ffad30ed997d","Assault","","MENACING - AGG ASSAULT DOMESTIC - GUN/KNIFE/OTHER WEAPON","2019-00224324","1800 BLOCK  CROUSON ST","11/20/2019 @ 4:30 PM"
"16e8ffad30ed997d","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00224271","FEDERAL DR","11/20/2019 @ 2:55 PM"
"16e8ffad30ed997d","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2019-00224312","200 BLOCK  SHELLY LN","11/20/2019 @ 11:00 AM"
"16e8ffad30ed997d","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2019-00223692","500 BLOCK  LONDON HOUSE RD","11/19/2019 @ 6:45 PM"
"16e8ffad30ed997d","Theft / Larceny","","THEFT OF LOST PROPERTY 4TH $500.00 AND UNDER","2019-00223627","1600 BLOCK  FEDERAL DR","11/19/2019 @ 5:00 PM"
"16e8ffad30ed997d","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00224458","100 BLOCK  LONGBROOK DR","11/19/2019 @ 8:00 AM"
"16e8ffad30ed997d","Assault","","HARASSMENT","2019-00224343","300 BLOCK  CHISHOLM ST","11/18/2019 @ 6:00 PM"
"16e8ffad1ef4634c","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00224496","800 BLOCK  OLIVE ST","11/20/2019 @ 8:43 PM"
"16e8ffad1ef4634c","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2019-00223982","2500 BLOCK  POPLAR ST","11/20/2019 @ 6:40 AM"
"16e8ffad1ef4634c","Theft / Larceny","","THEFT 3RD - PUBLIC BUILDING","2019-00224030","700 BLOCK W  FAIRVIEW AV","11/20/2019 @ 12:15 AM"
"16e8ffad1ef4634c","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00223861","1600 BLOCK  LYNDLE RD","11/19/2019 @ 6:30 PM"
"16e8ffad1ef4634c","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2019-00224257","1300 BLOCK S  DECATUR ST","11/19/2019 @ 6:00 PM"
"16e8ffad1ef4634c","Drugs / Alcohol Violations","","POSSESSION MARIJUANA 2ND","2019-00223364","3300 BLOCK S  COURT ST","11/19/2019 @ 8:00 AM"
"16e8ffad1ef4634c","Drugs / Alcohol Violations","","POSSESSION OF CONTROLLED SUBSTANCE - METHAMPHETAMINE POSSESS","2019-00223230","NORTHERN BLVD","11/19/2019 @ 4:00 AM"
"16e8ffad1ef4634c","Assault","","HARASSMENT","2019-00222916","2000 BLOCK W  FAIRVIEW AV","11/18/2019 @ 4:00 PM"
"16e8ffad1ef4634c","Vandalism","","CRIMINAL MISCHIEF 3RD - OTHER","2019-00224006","3400 BLOCK  LEXINGTON RD","11/18/2019 @ 8:00 AM"
"16e8ffad1ef4634c","Assault","","HARASSMENT","2019-00220697","1700 BLOCK S  COURT ST","11/15/2019 @ 8:15 AM"
"16e8ffad1ef4634c","Assault","","HARASSMENT","2019-00216192","3300 BLOCK S  COURT ST","11/8/2019 @ 1:00 PM"
"16e8ffad1ef4634c","Drugs / Alcohol Violations","","POSSESSION MARIJUANA 2ND","2019-00215330","1700 BLOCK S  COURT ST","11/7/2019 @ 8:45 AM"
"16e8551773994057","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00223190","2800 BLOCK  WILLENA AV","11/19/2019 @ 1:20 AM"
"16e8551773994057","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2019-00223203","2000 BLOCK  COLISEUM BLVD","11/19/2019 @ 12:01 AM"
"16e8551773994057","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2019-00223114","2800 BLOCK  WILLENA AV","11/18/2019 @ 10:00 PM"
"16e8551773994057","Fraud","","FRAUDULENT USE OF CREDIT/DEBIT CARD","2019-00222718","1000 BLOCK  WHITEHALL PKWY","11/17/2019 @ 1:00 AM"
"16e855176670c6ab","Vandalism","","CRIMINAL MISCHIEF 3RD - DAMAGE TO BUSINESS PROPERTY","2019-00222808","3100 BLOCK  DAY ST","11/18/2019 @ 12:45 PM"
"16e855176670c6ab","Assault","","HARASSMENT","2019-00222716","S  UNION ST  &  ARBA ST","11/18/2019 @ 10:10 AM"
"16e855176670c6ab","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00222601","1700 BLOCK  PINE ST","11/17/2019 @ 9:00 PM"
"16e855176670c6ab","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00222629","0 BLOCK  MARSHALL ST","11/17/2019 @ 8:00 PM"
"16e855176670c6ab","Theft / Larceny","","THEFT 1ST - THEFT OF PROPERTY/SHOPLIFTING  OVER $2500","2019-00222894","900 BLOCK  THOMAS CT","11/16/2019 @ 5:00 PM"
"16e855176670c6ab","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2019-00222862","1900 BLOCK  MADISON AV","11/11/2019 @ 8:00 AM"
"16e806acbc250161","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2019-00222528","1900 BLOCK  GIBBS DR","11/18/2019 @ 12:30 AM"
"16e806acbc250161","Assault","","ASSAULT 3RD AGGRAVATED NON-FAMILY - GUN","2019-00222470","1700 BLOCK  PINE ST","11/17/2019 @ 10:15 PM"
"16e806acbc250161","Assault","","HARASSMENT","2019-00222468","900 BLOCK  HEATH DR","11/17/2019 @ 10:15 PM"
"16e806acbc250161","Assault","","HARASSMENT","2019-00222275","0 BLOCK  DEXTER AVE","11/17/2019 @ 4:00 PM"
"16e806acbc250161","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00222090","500 BLOCK  CAPITOL PKWY CT","11/17/2019 @ 9:00 AM"
"16e806acbc250161","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00222159","3200 BLOCK S  PERRY ST","11/17/2019 @ 2:30 AM"
"16e806acbc250161","Motor Vehicle Theft","","THEFT 1ST - AUTO THEFT/SALE","2019-00222052","500 BLOCK S  HULL ST","11/17/2019 @ 12:01 AM"
"16e806acbc250161","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00222082","2100 BLOCK  GREENVILLE ST","11/16/2019 @ 10:30 AM"
"16e806acbc250161","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2019-00222312","300 BLOCK  ARTHUR ST","11/15/2019 @ 12:00 AM"
"16e806ac75ab81af","Assault","","DISCHARGE FIREARM INTO OCCUPIED BUILDING/VEHICLE","2019-00222414","2000 BLOCK  RIGBY ST","11/17/2019 @ 8:00 PM"
"16e7acf61b4c1f9e","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00221908","400 BLOCK  POLK ST","11/16/2019 @ 11:50 PM"
"16e7acf61b4c1f9e","Assault","","ASSAULT 2ND - NON-FAMILY - GUN","2019-00221837","1700 BLOCK  PINE ST","11/16/2019 @ 9:45 PM"
"16e7acf61b4c1f9e","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2019-00221489","1300 BLOCK S  PERRY ST","11/16/2019 @ 12:25 PM"
"16e7acf61b4c1f9e","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00221464","3000 BLOCK  BANKHEAD AVE","11/16/2019 @ 11:00 AM"
"16e7acf61b4c1f9e","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2019-00221817","1600 BLOCK E  WASHINGTON ST","11/16/2019 @ 5:10 AM"
"16e7acf61b4c1f9e","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00221518","1500 BLOCK E  FAIRVIEW AV","11/16/2019 @ 12:00 AM"
"16e7acf61b4c1f9e","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00221373","1700 BLOCK  YOUGENE ST","11/16/2019 @ 12:00 AM"
"16e7acf61b4c1f9e","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00221407","700 BLOCK  FELDER AV","11/15/2019 @ 11:00 PM"
"16e7acf61b4c1f9e","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00221414","3000 BLOCK  CLOVERDALE RD","11/15/2019 @ 10:30 PM"
"16e7acf61b4c1f9e","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2019-00221016","3300 BLOCK S  PERRY ST","11/15/2019 @ 6:35 PM"
"16e7acf61b4c1f9e","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2019-00221316","1000 BLOCK  ADAMS AV","11/15/2019 @ 6:00 PM"
"16e7acf61b4c1f9e","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00220586","600 BLOCK  BOYCE ST","11/15/2019 @ 3:45 AM"
"16e7acf61b4c1f9e","Theft / Larceny","","THEFT 2ND - FIREARMS","2019-00220932","600 BLOCK  EMERSON ST","11/14/2019 @ 7:30 PM"
"16e7acf61b4c1f9e","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2019-00220899","3300 BLOCK  SOUTHMONT DR","11/14/2019 @ 7:00 PM"
"16e7acf61b4c1f9e","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2019-00220927","3300 BLOCK  SOUTHMONT DR","11/13/2019 @ 9:50 AM"
"16e7acf61b4c1f9e","Robbery","","ROBBERY 1ST - STREET - GUN","2019-00219503","1200 BLOCK  HUGH ST","11/1/2019 @ 5:00 PM"
"16e7acf5d87e73d4","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00221667","2800 BLOCK  LOWER WETUMPKA RD","11/16/2019 @ 5:25 PM"
"16e7acf5d87e73d4","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00221361","2400 BLOCK  LOWER WETUMPKA RD","11/16/2019 @ 7:00 AM"
"16e7acf5d87e73d4","Assault","","ASSAULT 1ST - NON-FAMILY - GUN","2019-00221349","1900 BLOCK  HARMON ST","11/16/2019 @ 6:00 AM"
"16e7acf5d87e73d4","Drugs / Alcohol Violations","","DRUG TRAFFICKING","2019-00221003","3100 BLOCK  MICHIGAN CT","11/15/2019 @ 6:00 PM"
"16e759ae8a9714ba","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2019-00220497","3400 BLOCK  CRESCENT RD","11/14/2019 @ 11:25 PM"
"16e759ae8a9714ba","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00220330","1200 BLOCK  SAYRE ST","11/14/2019 @ 5:00 PM"
"16e759ae8a9714ba","Drugs / Alcohol Violations","","PROMOTE PRISON CONTRABAND 2ND - DRUG/SMUGGLE DRUG","2019-00220245","300 BLOCK N  RIPLEY ST","11/14/2019 @ 12:45 PM"
"16e759ae8a9714ba","Theft / Larceny","","THEFT 3RD - FROM RESIDENCE","2019-00220125","3300 BLOCK  SOUTHMONT DR","11/13/2019 @ 10:00 PM"
"16e759ae8a9714ba","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00220082","500 BLOCK  CAPITOL PKWY CT","11/13/2019 @ 10:30 AM"
"16e759ae8a9714ba","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00220142","2100 BLOCK  BREWTON ST","11/13/2019 @ 12:00 AM"
"16e759ae8a9714ba","Theft / Larceny","","THEFT 4TH - FROM YARD","2019-00220457","500 BLOCK  FELDER AV","11/12/2019 @ 12:00 PM"
"16e759ae8a9714ba","Burglary","","BURGLARY 3RD - NON-RESIDENCE - NO FORCE","2019-00220108","100 BLOCK  COMMERCE ST","11/8/2019 @ 5:00 AM"
"16e759ae8a9714ba","Disturbing the Peace","","DISORDERLY CONDUCT - DISTURBING PEACE","2019-00214664","2000 BLOCK W  FAIRVIEW AV","11/6/2019 @ 9:45 AM"
"16e759ae8a9714ba","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2019-00215414","1700 BLOCK S  COURT ST","11/6/2019 @ 7:00 AM"
"16e759ae8a9714ba","Assault","","HARASSMENT","2019-00214022","1200 BLOCK  HUGH ST","11/4/2019 @ 1:57 PM"
"16e759ae8a9714ba","Fraud","","THEFT 3RD - CREDIT CARD/ATM FRAUD","2019-00220155","300 BLOCK  CLOVERDALE RD","11/1/2019 @ 1:00 AM"
"16e759ae8a9714ba","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2019-00220094","3300 BLOCK  GILMER AV","10/31/2019 @ 8:00 AM"
"16e759ae8a9714ba","Drugs / Alcohol Violations","","POSSESSION MARIJUANA 1ST - MARIJUANA - POSSESS","2019-00210058","1200 BLOCK  CLAY ST","10/30/2019 @ 12:55 PM"
"16e759ae6520de49","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00220508","600 BLOCK  COLISEUM BLVD","11/14/2019 @ 10:30 PM"
"16e6b7054d883953","Assault","","DOMESTIC VIOLENCE 3RD - RECKLESS ENDANGERMENT","2019-00219453","100 BLOCK  MADISON AV","11/13/2019 @ 12:15 PM"
"16e6b7054d883953","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2019-00219372","3300 BLOCK  WILMINGTON RD","11/13/2019 @ 9:00 AM"
"16e6b7054d883953","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00219258","3300 BLOCK  WELLINGTON RD","11/13/2019 @ 6:30 AM"
"16e6b7054d883953","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00219300","200 BLOCK  CALLOWAY ST","11/13/2019 @ 2:30 AM"
"16e6b7054d883953","Theft / Larceny","","THEFT 4TH - PICKPOCKET","2019-00218952","1700 BLOCK S  COURT ST","11/12/2019 @ 7:00 PM"
"16e6b7054d883953","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2019-00219237","500 BLOCK  HALL ST","11/12/2019 @ 2:00 PM"
"16e6b7054d883953","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00219387","300 BLOCK  FELDER AV","11/12/2019 @ 12:00 AM"
"16e6b7054d883953","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00216615","900 BLOCK  ALMA DR","11/8/2019 @ 9:00 PM"
"16e6b7054d883953","Drugs / Alcohol Violations","","POSSESSION MARIJUANA 1ST - MARIJUANA - POSSESS","2019-00216299","I-65 NORTHBOUND & W FAIRVIEW","11/8/2019 @ 5:58 PM"
"16e6b7052e3df5cc","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00219334","400 BLOCK  4TH ST","11/13/2019 @ 8:00 AM"
"16e6b7052e3df5cc","Theft / Larceny","","COMM. THEFT OF LOST PROPERTY","2019-00219348","400 BLOCK  COLISEUM BLVD","11/12/2019 @ 8:00 AM"
"16e663274ed3721a","Assault","","ASSAULT 3RD AGGRAVATED NON-FAMILY - GUN","2019-00219061","1700 BLOCK  PINE ST","11/12/2019 @ 10:10 PM"
"16e663274ed3721a","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00218613","600 BLOCK  COLUMBIA AV","11/12/2019 @ 7:00 AM"
"16e663274ed3721a","Theft / Larceny","","THEFT 4TH - FROM YARD","2019-00218758","400 BLOCK  CLANTON AV","11/11/2019 @ 10:00 PM"
"16e663274ed3721a","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00218764","2200 BLOCK  COUNTRY CLUB DR","11/11/2019 @ 9:00 PM"
"16e663274ed3721a","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2019-00218581","300 BLOCK  BOYCE ST","11/10/2019 @ 12:00 PM"
"16e663274ed3721a","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00218749","100 BLOCK S  CAPITOL PKWY","11/10/2019 @ 12:00 AM"
"16e6632722706326","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00218638","0 BLOCK  BROADWAY ST","11/11/2019 @ 9:00 PM"
"16e6632722706326","Motor Vehicle Theft","","UNAUTHORIZED USE OF TRUCK - NO FORCE","2019-00218639","1700 BLOCK  CONG W L DICKINSON DR","10/30/2019 @ 7:00 PM"
"16e612d6d7fd0a9c","Assault","","HARASSMENT","2019-00218239","300 BLOCK W  FAIRVIEW AV","11/11/2019 @ 7:20 PM"
"16e612d6d7fd0a9c","Assault","","MENACING - AGG ASSAULT - GUN/KNIFE/OTHER WEAPON","2019-00218144","800 BLOCK  VICTOR TULANE CIR","11/11/2019 @ 4:50 PM"
"16e612d6d7fd0a9c","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00217888","700 BLOCK  FELDER AV","11/10/2019 @ 10:30 PM"
"16e612d6bb0a6675","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00218466","3800 BLOCK  FAIRGROUND RD","11/12/2019 @ 3:00 AM"
"16e612d6bb0a6675","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00218246","1200 BLOCK  HIGHPOINT RD","11/11/2019 @ 6:00 PM"
"16e612d6bb0a6675","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2019-00217758","3000 BLOCK  GEORGE B EDMONDSON DR","11/10/2019 @ 11:30 PM"
"16e612d6bb0a6675","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2019-00217716","700 BLOCK  7TH ST","11/10/2019 @ 11:16 PM"
"16e5bcff795ecb6d","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00217763","300 BLOCK  MEEHAN ST","11/11/2019 @ 1:35 AM"
"16e5bcff795ecb6d","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2019-00217474","1200 BLOCK  HUGH ST","11/10/2019 @ 2:00 PM"
"16e5bcff795ecb6d","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00217313","800 BLOCK W  FAIRVIEW AV","11/10/2019 @ 9:50 AM"
"16e5bcff795ecb6d","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2019-00217478","700 BLOCK  CAPRI ST","11/10/2019 @ 6:00 AM"
"16e5bcff795ecb6d","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00217243","100 BLOCK  FELDER AV","11/9/2019 @ 8:00 PM"
"16e5bcff795ecb6d","Theft / Larceny","","THEFT 4TH - FROM RESIDENCE","2019-00217460","2500 BLOCK  MILL ST","11/8/2019 @ 7:50 AM"
"16e5bcff6161f3bf","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2019-00217765","100 BLOCK  INGLE CT","11/11/2019 @ 1:45 AM"
"16e5bcff6161f3bf","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00217558","400 BLOCK  COLISEUM BLVD","11/10/2019 @ 6:30 PM"
"16e5bcff6161f3bf","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00217501","2800 BLOCK  LOWER WETUMPKA RD","11/10/2019 @ 4:20 PM"
"16e5bcff6161f3bf","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00217295","1700 BLOCK  CONG W L DICKINSON DR","11/10/2019 @ 9:00 AM"
"16e5bcff6161f3bf","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2019-00217301","3900 BLOCK  ELM AV","11/9/2019 @ 10:00 PM"
"16e56a9f2b10ab09","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00216810","0 BLOCK W  FAIRVIEW AVE","11/9/2019 @ 2:50 PM"
"16e56a9f2b10ab09","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00216668","1100 BLOCK S  DECATUR ST","11/9/2019 @ 8:50 AM"
"16e56a9f2b10ab09","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00216952","400 BLOCK  RYAN ST","11/9/2019 @ 4:00 AM"
"16e56a9f2b10ab09","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00216654","700 BLOCK S  COURT ST","11/9/2019 @ 12:03 AM"
"16e51656b0d1ab7f","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00215965","800 BLOCK W  FAIRVIEW AV","11/8/2019 @ 2:00 AM"
"16e51656b0d1ab7f","Theft / Larceny","","THEFT 1ST - FROM YARDS","2019-00216270","800 BLOCK  ALMA DR","11/8/2019 @ 2:00 AM"
"16e51656b0d1ab7f","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2019-00215523","300 BLOCK W  JEFF DAVIS AV","11/7/2019 @ 2:25 PM"
"16e51656b0d1ab7f","Burglary","","BURGLARY 3RD  - RESIDENCE - FORCE","2019-00215485","2400 BLOCK  CROSSWAY DR","11/6/2019 @ 7:00 PM"
"16e4c6192927690e","Theft / Larceny","","THEFT 4TH - FROM YARD","2019-00215402","800 BLOCK  NORTH GAP LOOP","11/6/2019 @ 4:00 PM"
"16e4c6192927690e","Theft / Larceny","","THEFT 4TH - FROM YARD","2019-00215565","500 BLOCK  COLISEUM BLVD","10/19/2019 @ 1:00 AM"
"16e4c6190356d08b","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00215785","1600 BLOCK  UPPER WETUMPKA RD","11/7/2019 @ 10:20 PM"
"16e4c6190356d08b","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2019-00215754","600 BLOCK  HALL ST","11/7/2019 @ 9:25 PM"
"16e4c6190356d08b","Assault","","DOMESTIC VIOLENCE 3RD - COERCION / SIMPLE ASSAULT","2019-00215561","1300 BLOCK  OAK ST","11/7/2019 @ 3:30 PM"
"16e4c6190356d08b","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00215458","1900 BLOCK  GIBBS DR","11/7/2019 @ 12:35 PM"
"16e4c6190356d08b","Burglary","","BURGLARY 3RD -NON-RESIDENCE - FORCE","2019-00215766","1900 BLOCK  GIBBS DR","11/7/2019 @ 7:30 AM"
"16e4c6190356d08b","Theft / Larceny","","THEFT 4TH - FROM A PUBLIC BUILDING","2019-00215558","ERSKINE ST","11/7/2019 @ 2:00 AM"
"16e4c6190356d08b","Theft / Larceny","","THEFT 2ND - FROM YARD","2019-00213467","1700 BLOCK S  COURT ST","11/4/2019 @ 1:41 PM"
"16e473f6a1bae008","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00214942","1600 BLOCK S  DECATUR ST","11/6/2019 @ 5:50 PM"
"16e473f6a1bae008","Drugs / Alcohol Violations","","MARIJUANA POSSESSION 2 MISDEMEANOR","2019-00214911","300 BLOCK N  RIPLEY ST","11/6/2019 @ 5:34 PM"
"16e473f6a1bae008","Robbery","","ROBBERY 1ST - BUSINESS - GUN","2019-00214886","1700 BLOCK  CARTER HILL RD","11/6/2019 @ 4:34 PM"
"16e473f6a1bae008","Assault","","ASSAULT 3RD - SIMPLE ASSAULT","2019-00214567","900 BLOCK  MAXWELL BLVD","11/6/2019 @ 7:40 AM"
"16e473f6a1bae008","Theft / Larceny","","THEFT 4TH - VEHICLE PARTS","2019-00215087","800 BLOCK  ROSA L PARKS AV","11/6/2019 @ 5:00 AM"
"16e473f6a1bae008","Robbery","","ROBBERY 2ND - STREET - STRONG ARM","2019-00214959","2000 BLOCK CAPITAL AVE","11/6/2019 @ 3:00 AM"
"16e473f6a1bae008","Vandalism","","CRIMINAL MISCHIEF 3RD- DAMAGE TO PRIVATE PROPERTY","2019-00214838","800 BLOCK  CENTRAL ST","11/5/2019 @ 8:00 PM"
"16e473f6a1bae008","Disturbing the Peace","","DISORDERLY CONDUCT - DISTURBING PEACE","2019-00214271","1800 BLOCK  ROSA L PARKS AV","11/5/2019 @ 6:40 PM"
"16e473f6a1bae008","Robbery","","ROBBERY 2ND - FORCEABLE PURSE SNATCHING","2019-00213999","1300 BLOCK  FELDER AV","11/5/2019 @ 9:30 AM"
"16e473f673abe47e","Vandalism","","DOMESTIC VIOLENCE 3RD- CRIMINAL MISCHIEF 2ND- DAMAGE TO PRIVATE PROPERTY","2019-00215189","3000 BLOCK  BARKSDALE ST","11/7/2019 @ 2:10 AM"
"16e421270b6f6d4a","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00214411","1600 BLOCK  UPPER WETUMPKA RD","11/5/2019 @ 11:11 PM"
"16e421270b6f6d4a","Assault","","ASSAULT 2ND - ASSAULT NON-FAMILY - KNIFE","2019-00214334","N DECATUR ST","11/5/2019 @ 8:00 PM"
"16e421270b6f6d4a","Motor Vehicle Theft","","THEFT 1ST - MOTOR VEHICLE","2019-00214343","EARLY ST  &  SIERRA ST","11/5/2019 @ 7:30 PM"
"16e421270b6f6d4a","Fraud","","THEFT 3RD - EMBEZZLEMENT OTHER","2019-00214215","200 BLOCK  MADISON AV","11/5/2019 @ 12:45 PM"
"16e421270b6f6d4a","Assault","","DOMESTIC VIOLENCE 3RD - SIMPLE ASSAULT / COERCION","2019-00213980","0 BLOCK W  EDGEMONT AVE","11/5/2019 @ 9:20 AM"
"16e421270b6f6d4a","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00213847","1400 BLOCK  AARON ST","11/5/2019 @ 3:30 AM"
"16e421270b6f6d4a","Theft / Larceny","","THEFT 4TH - SHOPLIFTING LESS THAN $500","2019-00213950","1600 BLOCK S  DECATUR ST","11/4/2019 @ 10:29 PM"
"16e421270b6f6d4a","Burglary","","BURGLARY 3RD - RESIDENCE - NO FORCE","2019-00213886","1600 BLOCK  EDGAR D NIXON AV","11/4/2019 @ 9:35 PM"
"16e421270b6f6d4a","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00213915","800 BLOCK  UNIVERSITY DR N","11/4/2019 @ 9:30 PM"
"16e421270b6f6d4a","Vehicle Break-In / Theft","","UBEV/ARTICLES FROM INSIDE VEHICLE","2019-00213897","1300 BLOCK  ROSA L PARKS AV","11/4/2019 @ 5:00 PM"
"16e421270b6f6d4a","Theft / Larceny","","THEFT 4TH - FROM YARD","2019-00213902","500 BLOCK  VIRGINIA AV","11/4/2019 @ 12:00 PM"
